weather system,date,heightAboveMSL,Regions
Monsoon Trough with Extension and Tilt,2022-07-07,1.5 km,Pakistan ; Gujarat Region ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha ; SW Bay ; WC Bay ; EC Bay
Offshore Trough,2022-07-07,Surface,Madhya Maharashtra ; Konkan & Goa ; Coastal Karnataka ; Kerala
Cyclonic Circulation (CYCIR),2022-07-07,7.6 km,SW Bay ; WC Bay ; Odisha ; Coastal Andhra Pradesh
Cyclonic Circulation (CYCIR),2022-07-08,2.1 km,West Rajasthan
Monsoon Trough with Extension and Tilt,2022-07-08,1.5 km,West Rajasthan ; East Rajasthan ; East Madhya Pradesh ; Chhattisgarh ; Coastal Andhra Pradesh ; Odisha ; NW Bay ; WC Bay ; EC Bay
Offshore Trough,2022-07-08,Surface,Saurashtra & Kutch ; Gujarat Region ; Konkan & Goa ; Madhya Maharashtra ; Coastal Karnataka ; North Interior Karnataka ; South Interior Karnataka ; Kerala
Cyclonic Circulation (CYCIR),2022-07-08,7.6 km,NW Bay ; WC Bay ; Odisha ; Coastal Andhra Pradesh
Low Pressure (L) with associated CYCIR,2022-07-09,7.6 km,Odisha
Monsoon Trough with Extension and Tilt,2022-07-09,1.5 km,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Odisha ; EC Bay
Offshore Trough,2022-07-09,Surface,Gujarat Region ; Saurashtra & Kutch ; Konkan & Goa ; Coastal Karnataka ; North Interior Karnataka ; South Interior Karnataka
Low Pressure (L) with associated CYCIR,2022-07-10,7.6 km,Odisha ; Coastal Andhra Pradesh
Monsoon Trough with Extension and Tilt,2022-07-10,1.5 km,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Odisha ; Coastal Andhra Pradesh ; EC Bay
Offshore Trough,2022-07-10,Surface,Saurashtra & Kutch ; Gujarat Region ; Konkan & Goa ; Coastal Karnataka ; North Interior Karnataka ; South Interior Karnataka ; Kerala
Low Pressure (L) with associated CYCIR,2022-07-11,7.6 km,NW Bay ; Odisha
Monsoon Trough with Extension and Tilt,2022-07-11,1.5 km,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha ; NW Bay ; EC Bay
Offshore Trough,2022-07-11,Surface,Gujarat Region ; Saurashtra & Kutch ; Konkan & Goa ; Coastal Karnataka ; North Interior Karnataka ; South Interior Karnataka
Well Marked Low Pressure Area (WML) with associated CYCIR,2022-07-12,7.6 km,Odisha
Trough,2022-07-12,1.5 km,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha ; EC Bay
Cyclonic Circulation (CYCIR),2022-07-12,1.5 km,Punjab
Well Marked Low Pressure Area (WML) with associated CYCIR,2022-07-13,7.6 km,Odisha
Monsoon Trough with Extension and Tilt,2022-07-13,1.5 km,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha ; EC Bay
Cyclonic Circulation (CYCIR),2022-07-13,1.5 km,Pakistan
Well Marked Low Pressure Area (WML) with associated CYCIR,2022-07-15,7.6 km,NE Arabian Sea ; Saurashtra & Kutch
Low Pressure (L) with associated CYCIR,2022-07-15,7.6 km,Odisha
Monsoon Trough with Extension and Tilt,2022-07-15,1.5 km,NE Arabian Sea ; Saurashtra & Kutch ; West Madhya Pradesh ; East Madhya Pradesh ; Odisha ; EC Bay
Western Disturbances (WD),2022-07-15,3.1 km,North pakistan
Westerly Trough,2022-07-15,5.8 km,South Pakistan ; West Pakistan ; Central Pakistan
Offshore Trough,2022-07-15,Surface,Gujarat Region ; Saurashtra & Kutch ; Konkan & Goa ; Madhya Maharashtra
Low Pressure (L) with associated CYCIR,2022-07-16,7.6 km,NW Bay ; Odisha ; Gangetic West Bengal
Mean Sea Level Trough,2022-07-16,1.5 km,NE Arabian Sea ; Saurashtra & Kutch ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha ; NW Bay ; EC Bay
Westerly Trough,2022-07-16,5.8 km,North Pakistan ; Jammu & Kashmir
Offshore Trough,2022-07-16,Surface,Saurashtra & Kutch ; Gujarat Region ; Konkan & Goa ; Madhya Maharashtra
Low Pressure (L) with associated CYCIR,2022-07-17,7.6 km,Odisha
Trough,2022-07-17,1.5 km,NE Arabian Sea ; Saurashtra & Kutch ; Gujarat Region ; West Madhya Pradesh ; Chhattisgarh ; Odisha ; EC Bay
Western Disturbances (WD),2022-07-17,5.8 km,Jammu & Kashmir ; North Pakistan ; Himachal Pradesh ; Ladakh
Offshore Trough,2022-07-17,Surface,Saurashtra & Kutch ; Gujarat Region ; Konkan & Goa ; Madhya Maharashtra
Well Marked Low Pressure Area (WML) with associated CYCIR,2022-07-18,5.8 km,NW Arabian Sea
Low Pressure (L) with associated CYCIR,2022-07-18,7.6 km,Vidarbha
Monsoon Trough with Extension and Tilt,2022-07-18,1.5 km,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; Vidarbha ; Chhattisgarh ; Odisha ; EC Bay
Western Disturbances (WD),2022-07-18,5.8 km,Jammu & Kashmir ; North Pakistan ; Himachal Pradesh ; Ladakh
Cyclonic Circulation (CYCIR),2022-07-19,3.1 km,Jharkhand
Cyclonic Circulation (CYCIR),2022-07-20,1.5 km to 5.8 km,Jharkhand ; Gangetic West Bengal
Western Disturbances (WD),2022-07-20,5.8 km,North pakistan
Trough,2022-07-20,1.5 km,South Interior Karnataka ; Comorin Area
Monsoon Trough with Extension and Tilt,2022-07-21,Surface,"West Rajasthan ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; Bihar ; Jharkhand ; Odisha ; NE Bay"
Western Disturbances (WD),2022-07-21,3.1 km to 5.8 km,Himachal Pradesh
Western Disturbances (WD),2022-07-21,5.8 km,east Afghanistan and neighbourhood
Cyclonic Circulation (CYCIR),2022-07-21,1.5 km,"Haryana, Chandigarh & Delhi"
Cyclonic Circulation (CYCIR),2022-07-21,5.8 km,Jharkhand
Trough,2022-07-21,1.5 km,South Interior Karnataka ; Comorin Area
Mean Sea Level Trough,2022-07-22,0.9 km,"West Rajasthan ; Haryana, Chandigarh & Delhi ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha ; EC Bay"
Cyclonic Circulation (CYCIR),2022-07-22,5.8 km,Odisha
Trough,2022-07-22,0.9 km,South Interior Karnataka ; Comorin Area
Western Disturbances (WD),2022-07-22,5.8 km,Central Pakistan
Monsoon Trough with Extension and Tilt,2022-07-23,Surface,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Odisha ; EC Bay
Cyclonic Circulation (CYCIR),2022-07-23,7.6 km,Odisha ; Chhattisgarh
Trough,2022-07-23,0.9 km,South Interior Karnataka ; Comorin Area
Low Pressure (L) with associated CYCIR,2022-07-24,7.6 km,West Rajasthan
Mean Sea Level Trough,2022-07-24,1.5 km,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha ; EC Bay
Cyclonic Circulation (CYCIR),2022-07-24,5.8 km,East Madhya Pradesh
Low Pressure (L) with associated CYCIR,2022-07-25,7.6 km,Pakistan ; Saurashtra & Kutch
Monsoon Trough with Extension and Tilt,2022-07-25,1.5 km,Pakistan ; Saurashtra & Kutch ; West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Jharkhand ; Gangetic West Bengal ; EC Bay
Cyclonic Circulation (CYCIR),2022-07-25,3.1 km,East Madhya Pradesh
Cyclonic Circulation (CYCIR),2022-07-25,1.5 km,S Andaman Sea
Low Pressure (L) with associated CYCIR,2022-07-26,5.8 km,NW Arabian Sea ; NE Arabian Sea
Mean Sea Level Trough,2022-07-26,0.9 km,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Jharkhand ; Odisha ; NE Bay
Cyclonic Circulation (CYCIR),2022-07-26,3.1 km,East Rajasthan
Trough,2022-07-26,1.5 km to 3.1 km,East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Vidarbha ; Chhattisgarh ; Coastal Andhra Pradesh ; WC Bay
Cyclonic Circulation (CYCIR),2022-07-26,1.5 km,SE Bay ; S Andaman Sea
Trough,2022-07-26,0.9 km,Rayalaseema ; Tamil Nadu & Puducherry ; Comorin Area
Monsoon Trough with Extension and Tilt,2022-07-28,Surface,"West Rajasthan ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh ; Jharkhand ; Gangetic West Bengal ; Bangladesh ; Nagaland, Manipur, Mizoram & Tripura"
Trough,2022-07-28,0.9 km,North Interior Karnataka ; South Interior Karnataka ; Tamil Nadu & Puducherry ; Comorin Area
Cyclonic Circulation (CYCIR),2022-07-28,1.5 km,Tamil Nadu & Puducherry
Cyclonic Circulation (CYCIR),2022-07-28,1.5 km to 3.1 km,SE Bay
Mean Sea Level Trough,2022-07-29,Surface,"Punjab ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; Bihar ; Gangetic West Bengal ; Nagaland, Manipur, Mizoram & Tripura ; Bangladesh"
Trough,2022-07-29,0.9 km,North Interior Karnataka ; South Interior Karnataka ; Tamil Nadu & Puducherry ; Comorin Area
Cyclonic Circulation (CYCIR),2022-07-29,1.5 km,South Interior Karnataka
Cyclonic Circulation (CYCIR),2022-07-29,0.9 km to 3.1 km,SE Bay
Mean Sea Level Trough,2022-07-30,Surface,"Punjab ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh ; Bihar ; Gangetic West Bengal ; Bangladesh ; Nagaland, Manipur, Mizoram & Tripura ; NE Bay"
Trough,2022-07-30,0.9 km,North Interior Karnataka ; South Interior Karnataka ; Tamil Nadu & Puducherry ; Comorin Area
Cyclonic Circulation (CYCIR),2022-07-30,0.9 km to 3.1 km,SW Bay ; WC Bay ; SE Bay ; EC Bay
Cyclonic Circulation (CYCIR),2022-07-30,0.9 km to 1.5 km,East Uttar Pradesh
Monsoon Trough with Extension and Tilt,2022-07-31,Surface,"Punjab ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh"
Trough,2022-07-31,0.9 km,Chhattisgarh ; Telangana ; Rayalaseema ; Tamil Nadu & Puducherry ; Comorin Area
Cyclonic Circulation (CYCIR),2022-07-31,1.5 km to 3.1 km,Punjab
Cyclonic Circulation (CYCIR),2022-07-31,1.5 km,Rayalaseema
Trough,2022-07-31,3.1 km,SW Bay ; SE Bay ; Comorin Area
Western Disturbances (WD),2022-07-31,3.1 km,central parts of Afghanistan and neighbourhood
Westerly Trough,2022-07-31,5.8 km,West Pakistan ; Southwest Pakistan ; South Pakistan
Monsoon Trough with Extension and Tilt,2022-08-01,Surface,"Punjab ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh ; Sub-Himalayan West Bengal & Sikkim"
Trough,2022-08-01,0.9 km,Chhattisgarh ; Telangana ; Rayalaseema ; Tamil Nadu & Puducherry ; Comorin Area
Cyclonic Circulation (CYCIR),2022-08-01,1.5 km,Tamil Nadu & Puducherry
Mean Sea Level Trough,2022-08-02,Surface,"Punjab ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh ; Jharkhand ; Gangetic West Bengal ; NE Bay"
Trough,2022-08-02,0.9 km,Chhattisgarh ; Telangana ; Rayalaseema ; Tamil Nadu & Puducherry ; Comorin Area
Cyclonic Circulation (CYCIR),2022-08-02,1.5 km,WC Bay ; SW Bay ; Coastal Andhra Pradesh
Cyclonic Circulation (CYCIR),2022-08-02,0.9 km,East Uttar Pradesh
Western Disturbances (WD),2022-08-02,5.8 km,West Pakistan ; Southwest Pakistan ; South Pakistan
Mean Sea Level Trough,2022-08-03,Surface,"Punjab ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh ; Jharkhand ; Odisha ; NE Bay"
Cyclonic Circulation (CYCIR),2022-08-03,3.1 km,WC Bay ; SW Bay ; Coastal Andhra Pradesh ; Tamil Nadu & Puducherry
Cyclonic Circulation (CYCIR),2022-08-03,1.5 km to 3.1 km,West Uttar Pradesh ; East Uttar Pradesh
Western Disturbances (WD),2022-08-03,5.8 km,South Pakistan ; West Pakistan ; Central Pakistan
Cyclonic Circulation (CYCIR),2022-08-04,4.5 km,WC Bay ; Coastal Andhra Pradesh
Western Disturbances (WD),2022-08-04,3.1 km,Central Pakistan
Westerly Trough,2022-08-04,5.8 km,West Pakistan ; Central Pakistan
Cyclonic Circulation (CYCIR),2022-08-04,1.5 km to 3.1 km,East Rajasthan
Mean Sea Level Trough,2022-08-05,0.9 km,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; Chhattisgarh ; Gangetic West Bengal ; EC Bay
Cyclonic Circulation (CYCIR),2022-08-05,3.1 km,Jharkhand ; Gangetic West Bengal
Cyclonic Circulation (CYCIR),2022-08-05,4.5 km,Coastal Andhra Pradesh ; WC Bay
Western Disturbances (WD),2022-08-05,3.1 km,Central Pakistan
Westerly Trough,2022-08-05,5.8 km,West Pakistan ; Central Pakistan
Cyclonic Circulation (CYCIR),2022-08-05,3.1 km to 7.6 km,East Rajasthan ; West Rajasthan
Cyclonic Circulation (CYCIR),2022-08-05,3.1 km to 7.6 km,South Interior Karnataka ; North Interior Karnataka
Mean Sea Level Trough,2022-08-06,Surface,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha ; EC Bay
Cyclonic Circulation (CYCIR),2022-08-06,5.8 km,NW Bay
Cyclonic Circulation (CYCIR),2022-08-06,1.5 km,East Rajasthan ; West Rajasthan
Cyclonic Circulation (CYCIR),2022-08-06,3.1 km to 5.8 km,EC Arabian Sea ; NE Arabian Sea
Western Disturbances (WD),2022-08-06,3.1 km,Central Pakistan
Westerly Trough,2022-08-06,5.8 km,West Pakistan ; Central Pakistan
Mean Sea Level Trough,2022-08-07,Surface,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; NW Bay ; WC Bay ; Odisha ; Coastal Andhra Pradesh ; N Andaman Sea
Well Marked Low Pressure Area (WML) with associated CYCIR,2022-08-07,7.6 km,NW Bay ; WC Bay ; Odisha ; Coastal Andhra Pradesh
Offshore Trough,2022-08-07,Surface,Madhya Maharashtra ; Konkan & Goa ; Kerala
Cyclonic Circulation (CYCIR),2022-08-07,0.9 km,West Rajasthan
Cyclonic Circulation (CYCIR),2022-08-07,3.1 km to 5.8 km,EC Arabian Sea ; NE Arabian Sea
Western Disturbances (WD),2022-08-07,3.1 km,Central Pakistan
Westerly Trough,2022-08-07,5.8 km,West Pakistan ; Central Pakistan
Cyclonic Circulation (CYCIR),2022-08-07,1.5 km,West Uttar Pradesh
Mean Sea Level Trough,2022-08-09,1.5 km,Saurashtra & Kutch ; Gujarat Region ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha ; N Andaman Sea
Depression (D),2022-08-09,7.6 km,Odisha
Trough,2022-08-09,3.1 km to 7.6 km,along 20° N over north Peninsular India
Offshore Trough,2022-08-09,Surface,Gujarat Region ; Saurashtra & Kutch ; Konkan & Goa ; Madhya Maharashtra ; Coastal Karnataka ; North Interior Karnataka ; South Interior Karnataka ; Kerala
Mean Sea Level Trough,2022-08-10,0.9 km,Saurashtra & Kutch ; NE Arabian Sea ; East Madhya Pradesh ; EC Bay
Low Pressure (L) with associated CYCIR,2022-08-10,5.8 km,Saurashtra & Kutch ; NE Arabian Sea
Well Marked Low Pressure Area (WML) with associated CYCIR,2022-08-10,5.8 km,East Madhya Pradesh
Cyclonic Circulation (CYCIR),2022-08-10,1.5 km to 5.8 km,Gangetic West Bengal
Trough,2022-08-10,5.8 km to 7.6 km,along 22°N over north Peninsular India
Mean Sea Level Trough,2022-08-11,1.5 km,Saurashtra & Kutch ; NE Arabian Sea ; Gujarat Region ; West Madhya Pradesh ; East Madhya Pradesh ; Jharkhand ; Gangetic West Bengal ; NW Bay ; NE Bay ; WC Bay ; EC Bay
Well Marked Low Pressure Area (WML) with associated CYCIR,2022-08-11,7.6 km,Saurashtra & Kutch ; NE Arabian Sea
Cyclonic Circulation (CYCIR),2022-08-11,1.5 km to 7.6 km,Gangetic West Bengal
Offshore Trough,2022-08-11,Surface,Saurashtra & Kutch ; NE Arabian Sea ; Gujarat Region ; Konkan & Goa ; Madhya Maharashtra ; Kerala
Western Disturbances (WD),2022-08-11,5.8 km,Southwest Pakistan ; West Pakistan ; Central Pakistan ; Far West Pakistan ; South Pakistan
Mean Sea Level Trough,2022-08-12,1.5 km,NE Arabian Sea ; Saurashtra & Kutch ; West Madhya Pradesh ; East Madhya Pradesh ; Jharkhand ; Gangetic West Bengal ; NE Bay
Cyclonic Circulation (CYCIR),2022-08-12,3.1 km to 7.6 km,Gangetic West Bengal
Trough,2022-08-12,3.1 km to 4.5 km,roughly along 24°N across central India
Offshore Trough,2022-08-12,Surface,Gujarat Region ; Konkan & Goa ; Coastal Karnataka ; Kerala
Western Disturbances (WD),2022-08-12,5.8 km,Southwest Pakistan ; West Pakistan ; Central Pakistan ; Far West Pakistan ; South Pakistan
Mean Sea Level Trough,2022-08-13,Surface,NW Arabian Sea ; NE Arabian Sea ; NW Bay ; NE Bay
Low Pressure (L) with associated CYCIR,2022-08-13,7.6 km,NW Bay ; NE Bay
Trough,2022-08-13,3.1 km to 4.5 km,NW Arabian Sea ; NE Arabian Sea ; West Rajasthan ; East Rajasthan
Western Disturbances (WD),2022-08-13,5.8 km,West Pakistan ; North Pakistan ; Central Pakistan
Low Pressure (L) with associated CYCIR,2022-07-14,7.6 km,Odisha
Monsoon Trough with Extension and Tilt,2022-07-14,1.5 km,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha ; EC Bay
Western Disturbances (WD),2022-07-14,3.1 km,North pakistan
Westerly Trough,2022-07-14,5.8 km,West Pakistan ; Southwest Pakistan ; South Pakistan
