weather system,date,heightAboveMSL,Regions
Cyclonic Circulation (CYCIR),2023-04-06,3.1 km,West Rajasthan
Cyclonic Circulation (CYCIR),2023-04-07,1.5 km to 3.1 km,West Rajasthan ; East Rajasthan
Trough,2023-04-07,0.9 km,West Madhya Pradesh ; East Madhya Pradesh ; Vidarbha ; Marathwada ; North Interior Karnataka ; South Interior Karnataka ; Tamil Nadu & Puducherry
Western Disturbances (WD),2023-04-07,5.8 km,Gujarat ; West Rajasthan ; Saurashtra & Kutch ; North Pakistan ; Central Pakistan
Easterly Trough,2023-04-08,1.5 km,Kerala ; Madhya Maharashtra ; North Interior Karnataka ; South Interior Karnataka
Cyclonic Circulation (CYCIR),2023-04-08,5.8 km,West Rajasthan
Cyclonic Circulation (CYCIR),2023-04-08,0.9 km,Bangladesh
Easterly Trough,2023-04-09,0.9 km,Kerala ; Vidarbha ; South Interior Karnataka ; North Interior Karnataka ; Marathwada
Cyclonic Circulation (CYCIR),2023-04-09,0.9 km,Bangladesh
Cyclonic Circulation (CYCIR),2023-04-09,1.5 km,East Rajasthan
Cyclonic Circulation (CYCIR),2023-04-10,1.5 km to 3.1 km,NE Arabian Sea ; Pakistan
Easterly Trough,2023-04-10,0.9 km,Kerala ; Madhya Maharashtra ; North Interior Karnataka ; South Interior Karnataka
Cyclonic Circulation (CYCIR),2023-04-10,0.9 km,Assam & Meghalaya
Cyclonic Circulation (CYCIR),2023-04-10,0.9 km,East Rajasthan ; West Rajasthan
Cyclonic Circulation (CYCIR),2023-04-10,0.9 km,Gangetic West Bengal
Cyclonic Circulation (CYCIR),2023-04-11,5.8 km,Pakistan
Easterly Trough,2023-04-11,0.9 km,Kerala ; Madhya Maharashtra ; South Interior Karnataka ; North Interior Karnataka
Cyclonic Circulation (CYCIR),2023-04-12,4.5 km,West Rajasthan
Easterly Trough,2023-04-12,0.9 km,Vidarbha ; Coastal Karnataka ; Marathwada ; North Interior Karnataka ; South Interior Karnataka
Cyclonic Circulation (CYCIR),2023-04-13,3.1 km,West Rajasthan
Trough,2023-04-13,0.9 km,Vidarbha ; Marathwada ; North Interior Karnataka ; Coastal Karnataka
Cyclonic Circulation (CYCIR),2023-04-13,0.9 km,Bangladesh
Cyclonic Circulation (CYCIR),2023-04-14,3.1 km,West Rajasthan
Trough,2023-04-14,0.9 km,Chhattisgarh ; Kerala ; Madhya Maharashtra ; Marathwada ; Telangana ; North Interior Karnataka ; South Interior Karnataka
Cyclonic Circulation (CYCIR),2023-04-14,1.5 km,Bangladesh
Western Disturbances (WD),2023-04-14,5.8 km,Far West Pakistan
Cyclonic Circulation (CYCIR),2023-04-15,1.5 km to 3.1 km,West Rajasthan
Trough,2023-04-15,0.9 km,Jharkhand ; Tamil Nadu & Puducherry ; Odisha ; Coastal Andhra Pradesh
Cyclonic Circulation (CYCIR),2023-04-15,0.9 km,Bangladesh
Western Disturbances (WD),2023-04-15,5.8 km,Far West Pakistan
Cyclonic Circulation (CYCIR),2023-04-15,0.9 km,West Madhya Pradesh
Western Disturbances (WD),2023-04-16,5.8 km,Southwest Pakistan
Cyclonic Circulation (CYCIR),2023-04-16,1.5 km,North pakistan ; Punjab
Cyclonic Circulation (CYCIR),2023-04-16,3.1 km,West Rajasthan
Cyclonic Circulation (CYCIR),2023-04-16,1.5 km,West Madhya Pradesh
Trough,2023-04-16,0.9 km,Madhya Maharashtra ; Tamil Nadu & Puducherry ; North Interior Karnataka ; South Interior Karnataka
Western Disturbances (WD),2023-04-17,5.8 km,Southwest Pakistan
Cyclonic Circulation (CYCIR),2023-04-17,1.5 km to 3.1 km,West Rajasthan
Trough,2023-04-17,0.9 km,North Interior Karnataka ; Tamil Nadu & Puducherry
Western Disturbances (WD),2023-04-18,3.1 km to 5.8 km,Southwest Pakistan ; West Pakistan
Induced Cyclonic Circulation,2023-04-18,1.5 km,North pakistan ; Punjab
Trough,2023-04-18,0.9 km,Madhya Maharashtra ; Tamil Nadu & Puducherry
Cyclonic Circulation (CYCIR),2023-04-18,0.9 km,West Rajasthan
Western Disturbances (WD),2023-04-19,3.1 km,Afghanistan
Westerly Trough,2023-04-19,5.8 km,West Pakistan ; Southwest Pakistan ; South Pakistan
Induced Cyclonic Circulation,2023-04-19,1.5 km,North pakistan ; Punjab
Trough,2023-04-19,0.9 km,Madhya Maharashtra ; Tamil Nadu & Puducherry
Western Disturbances (WD),2023-04-20,5.8 km,South Pakistan ; West Pakistan ; Central Pakistan
Induced Cyclonic Circulation,2023-04-20,1.5 km,North pakistan ; Punjab
Trough,2023-04-20,0.9 km,Telangana ; Rayalaseema ; Tamil Nadu & Puducherry
Cyclonic Circulation (CYCIR),2023-04-20,0.9 km,Bangladesh
Trough,2023-04-20,1.5 km,Bangladesh ; NW Bay
Western Disturbances (WD),2023-04-21,5.8 km,North Pakistan ; Central Pakistan ; Jammu & Kashmir ; Punjab
Cyclonic Circulation (CYCIR),2023-04-21,0.9 km,West Uttar Pradesh ; East Uttar Pradesh
Trough,2023-04-21,0.9 km,Vidarbha ; Telangana ; Tamil Nadu & Puducherry
Trough,2023-04-21,1.5 km,Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Bangladesh ; Bihar ; Jharkhand
Western Disturbances (WD),2023-04-22,5.8 km,North Pakistan ; Jammu & Kashmir ; Punjab ; Central Pakistan ; Haryana
Trough,2023-04-22,0.9 km,West Madhya Pradesh ; Tamil Nadu & Puducherry ; Madhya Maharashtra ; Marathwada ; North Interior Karnataka ; South Interior Karnataka
Trough,2023-04-22,0.9 km,Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Bangladesh ; Bihar ; Jharkhand
Cyclonic Circulation (CYCIR),2023-04-22,1.5 km,Tamil Nadu & Puducherry
Cyclonic Circulation (CYCIR),2023-04-22,0.9 km,West Madhya Pradesh ; East Rajasthan
Western Disturbances (WD),2023-04-23,3.1 km to 7.6 km,Punjab
Trough,2023-04-23,0.9 km,Chhattisgarh ; Tamil Nadu & Puducherry ; Vidarbha ; Telangana ; South Interior Karnataka ; North Interior Karnataka
Trough,2023-04-23,1.5 km,Bangladesh ; Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya ; Nagaland-Manipur-Mizoram-Tripura
Cyclonic Circulation (CYCIR),2023-04-23,1.5 km,West Madhya Pradesh ; East Madhya Pradesh
Trough,2023-04-23,3.1 km,Sub-Himalayan West Bengal & Sikkim ; Chhattisgarh ; Bihar ; Jharkhand
Western Disturbances (WD),2023-04-24,1.5 km to 7.6 km,East Rajasthan
Cyclonic Circulation (CYCIR),2023-04-24,0.9 km,East Madhya Pradesh ; West Madhya Pradesh
Cyclonic Circulation (CYCIR),2023-04-24,0.9 km,Tamil Nadu & Puducherry
Trough,2023-04-24,0.9 km,East Madhya Pradesh ; West Madhya Pradesh ; Madhya Maharashtra ; Marathwada ; North Interior Karnataka ; South Interior Karnataka ; Tamil Nadu & Puducherry
Cyclonic Circulation (CYCIR),2023-04-24,1.5 km,Bangladesh
Cyclonic Circulation (CYCIR),2023-04-25,1.5 km,Vidarbha
Trough,2023-04-25,1.5 km,Vidarbha ; South Interior Karnataka ; Marathwada
Cyclonic Circulation (CYCIR),2023-04-25,1.5 km,Bangladesh
Western Disturbances (WD),2023-04-25,3.1 km to 7.6 km,Iran
Cyclonic Circulation (CYCIR),2023-04-26,1.5 km,Vidarbha
Trough,2023-04-26,1.5 km,Vidarbha ; North Interior Karnataka ; South Interior Karnataka
Cyclonic Circulation (CYCIR),2023-04-26,1.5 km to 3.1 km,West Rajasthan
Western Disturbances (WD),2023-04-26,3.1 km to 7.6 km,Pakistan ; Iran
Western Disturbances (WD),2023-04-27,3.1 km to 7.6 km,Pakistan
Cyclonic Circulation (CYCIR),2023-04-27,1.5 km,Central Pakistan
Trough,2023-04-27,1.5 km,Vidarbha ; Tamil Nadu & Puducherry ; Marathwada ; North Interior Karnataka ; South Interior Karnataka
Cyclonic Circulation (CYCIR),2023-04-27,1.5 km,Vidarbha
Cyclonic Circulation (CYCIR),2023-04-27,3.1 km,Bangladesh
Western Disturbances (WD),2023-04-28,3.1 km to 5.8 km,Pakistan
Western Disturbances (WD),2023-04-28,7.6 km,North pakistan
Trough,2023-04-28,0.9 km,Madhya Maharashtra ; SE Arabian Sea ; Coastal Karnataka
Western Disturbances (WD),2023-04-29,3.1 km,Central Pakistan
Westerly Trough,2023-04-29,5.8 km,West Rajasthan ; North Pakistan ; Gujarat ; Konkan & Goa ; Saurashtra & Kutch
Western Disturbances (WD),2023-04-29,7.6 km,North pakistan
Cyclonic Circulation (CYCIR),2023-04-29,3.1 km,SE Arabian Sea ; Lakshadweep
Trough,2023-04-29,1.5 km,SE Arabian Sea ; Lakshadweep ; Chhattisgarh ; North Interior Karnataka ; South Interior Karnataka ; Telangana
Western Disturbances (WD),2023-04-30,3.1 km to 9.3 km,Central Pakistan
Induced Cyclonic Circulation,2023-04-30,1.5 km,Pakistan ; West Rajasthan
Cyclonic Circulation (CYCIR),2023-04-30,3.1 km,West Uttar Pradesh
Cyclonic Circulation (CYCIR),2023-04-30,0.9 km,Chhattisgarh
Cyclonic Circulation (CYCIR),2023-04-30,0.9 km,Maldives area
Trough,2023-04-30,1.5 km,Vidarbha ; Tamil Nadu & Puducherry ; Telangana ; South Interior Karnataka ; North Interior Karnataka
Western Disturbances (WD),2023-05-01,3.1 km to 7.6 km,"Haryana, Chandigarh & Delhi"
Western Disturbances (WD),2023-05-01,3.1 km to 5.8 km,Pakistan
Induced Cyclonic Circulation,2023-05-01,1.5 km,West Rajasthan
Trough,2023-05-01,1.5 km,Vidarbha ; South Interior Karnataka ; Marathwada ; North Interior Karnataka
Cyclonic Circulation (CYCIR),2023-05-01,0.9 km,Maldives area
Cyclonic Circulation (CYCIR),2023-05-01,0.9 km,Bangladesh
Western Disturbances (WD),2023-05-02,4.5 km,"Haryana, Chandigarh & Delhi"
Western Disturbances (WD),2023-05-02,5.8 km,Pakistan
Trough,2023-05-02,0.9 km,West Madhya Pradesh ; Tamil Nadu & Puducherry ; Marathwada ; North Interior Karnataka ; South Interior Karnataka
Cyclonic Circulation (CYCIR),2023-05-02,0.9 km,Chhattisgarh
Cyclonic Circulation (CYCIR),2023-05-02,1.5 km to 3.1 km,South Interior Karnataka ; Tamil Nadu & Puducherry
Trough,2023-05-02,1.5 km to 3.1 km,South Interior Karnataka ; Tamil Nadu & Puducherry ; SW Bay
Western Disturbances (WD),2023-05-03,1.5 km,East Rajasthan ; West Rajasthan
Western Disturbances (WD),2023-05-03,3.1 km to 7.6 km,West Rajasthan ; North Pakistan ; Central Pakistan ; Jammu & Kashmir ; Punjab
Trough,2023-05-03,1.5 km,East Rajasthan ; West Rajasthan ; West Uttar Pradesh ; East Uttar Pradesh ; Bihar
Trough,2023-05-03,1.5 km,West Madhya Pradesh ; Marathwada ; North Interior Karnataka ; South Interior Karnataka ; Tamil Nadu & Puducherry
Cyclonic Circulation (CYCIR),2023-05-03,0.9 km,Chhattisgarh
Cyclonic Circulation (CYCIR),2023-05-03,3.1 km to 5.8 km,Tamil Nadu & Puducherry
Western Disturbances (WD),2023-05-04,5.8 km,Uttarakhand ; West Uttar Pradesh ; Himachal Pradesh ; Ladakh ; Delhi
Western Disturbances (WD),2023-05-04,1.5 km,"Haryana, Chandigarh & Delhi"
Western Disturbances (WD),2023-05-04,5.8 km,Iran
Cyclonic Circulation (CYCIR),2023-05-04,3.1 km,Tamil Nadu & Puducherry
Western Disturbances (WD),2023-05-05,5.8 km,Iran
Cyclonic Circulation (CYCIR),2023-05-05,1.5 km,East Rajasthan
Cyclonic Circulation (CYCIR),2023-05-05,1.5 km,Tamil Nadu & Puducherry
Cyclonic Circulation (CYCIR),2023-05-05,0.9 km,North Interior Karnataka
Trough,2023-05-05,0.9 km,Bihar ; Jharkhand ; Odisha ; Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim
Western Disturbances (WD),2023-05-05,5.8 km,East Uttar Pradesh ; Bihar
Western Disturbances (WD),2023-05-06,3.1 km,North pakistan
Westerly Trough,2023-05-06,5.8 km,West Pakistan ; South Pakistan
Cyclonic Circulation (CYCIR),2023-05-06,0.9 km,East Rajasthan
Cyclonic Circulation (CYCIR),2023-05-06,1.5 km to 5.8 km,SW Bay ; Tamil Nadu & Puducherry
Trough,2023-05-06,0.9 km,Sub-Himalayan West Bengal & Sikkim ; Bihar ; Jharkhand ; Gangetic West Bengal ; Bangladesh
Western Disturbances (WD),2023-05-07,3.1 km,North pakistan
Westerly Trough,2023-05-07,5.8 km,Central Pakistan ; North Pakistan ; West Pakistan
Cyclonic Circulation (CYCIR),2023-05-07,0.9 km,East Rajasthan
Cyclonic Circulation (CYCIR),2023-05-07,1.5 km to 5.8 km,SW Bay ; Tamil Nadu & Puducherry
Western Disturbances (WD),2023-05-08,3.1 km,Jammu & Kashmir ; Pakistan
Westerly Trough,2023-05-08,5.8 km,North Pakistan ; Central Pakistan ; Jammu & Kashmir ; Punjab
Cyclonic Circulation (CYCIR),2023-05-08,1.5 km,"Haryana, Chandigarh & Delhi"
Cyclonic Circulation (CYCIR),2023-05-08,0.9 km,Bangladesh
Trough,2023-05-08,1.5 km to 5.8 km,SW Bay ; Tamil Nadu & Puducherry ; SE Bay ; S Andaman Sea
Cyclonic Circulation (CYCIR),2023-05-08,1.5 km to 5.8 km,SW Bay ; Tamil Nadu & Puducherry
Trough,2023-05-09,5.8 km,WC Bay ; SE Bay ; S Andaman Sea
Western Disturbances (WD),2023-05-09,3.1 km to 5.8 km,Jammu & Kashmir ; Punjab ; Haryana ; Himachal Pradesh ; Ladakh
Cyclonic Circulation (CYCIR),2023-05-09,1.5 km,West Uttar Pradesh
Cyclonic Circulation (CYCIR),2023-05-09,0.9 km,Bangladesh
Trough,2023-05-09,1.5 km,Telangana ; Tamil Nadu & Puducherry
Trough,2023-05-10,5.8 km,SE Bay ; Coastal Andhra Pradesh
Westerly Trough,2023-05-10,1.5 km,Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Bangladesh ; Assam & Meghalaya ; Bihar
Western Disturbances (WD),2023-05-10,5.8 km,Uttarakhand ; Himachal Pradesh ; Ladakh ; Punjab ; Haryana
Trough,2023-05-11,5.8 km,SE Bay ; Coastal Andhra Pradesh
Western Disturbances (WD),2023-05-11,5.8 km,Uttarakhand
Western Disturbances (WD),2023-05-11,5.8 km,Far West Pakistan
Cyclonic Circulation (CYCIR),2023-05-11,1.5 km,Jharkhand
Western Disturbances (WD),2023-05-12,5.8 km,Bihar ; East Uttar Pradesh ; Sub-Himalayan West Bengal & Sikkim
Western Disturbances (WD),2023-05-12,5.8 km,West Pakistan ; Central Pakistan
Cyclonic Circulation (CYCIR),2023-05-12,1.5 km,Jharkhand
Cyclonic Circulation (CYCIR),2023-05-12,1.5 km,West Rajasthan
Cyclonic Circulation (CYCIR),2023-05-12,3.1 km,Gujarat Region
Western Disturbances (WD),2023-05-13,5.8 km,North Pakistan ; Jammu & Kashmir
Cyclonic Circulation (CYCIR),2023-05-13,0.9 km,West Rajasthan ; East Rajasthan
Cyclonic Circulation (CYCIR),2023-05-13,1.5 km,East Uttar Pradesh
Western Disturbances (WD),2023-05-14,5.8 km,North Pakistan ; Jammu & Kashmir
Cyclonic Circulation (CYCIR),2023-05-14,0.9 km,"Haryana, Chandigarh & Delhi"
Western Disturbances (WD),2023-05-15,5.8 km,Uttarakhand ; Himachal Pradesh ; Ladakh
Western Disturbances (WD),2023-05-15,5.8 km,Far West Pakistan
Cyclonic Circulation (CYCIR),2023-05-15,0.9 km,Bangladesh
Western Disturbances (WD),2023-05-16,5.8 km,Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya ; Nagaland-Manipur-Mizoram-Tripura
Western Disturbances (WD),2023-05-16,5.8 km,Southwest Pakistan ; West Pakistan ; Central Pakistan ; Far West Pakistan ; South Pakistan
Trough,2023-05-16,1.5 km,Bihar ; Chhattisgarh
Western Disturbances (WD),2023-05-17,3.1 km to 7.6 km,Jammu & Kashmir
Western Disturbances (WD),2023-05-17,5.8 km,Far West Pakistan
Cyclonic Circulation (CYCIR),2023-05-17,1.5 km,Central Pakistan
Trough,2023-05-17,3.1 km,Bihar ; Chhattisgarh
Trough,2023-05-17,0.9 km,Coastal Andhra Pradesh ; Rayalaseema ; Tamil Nadu & Puducherry
Western Disturbances (WD),2023-05-18,5.8 km,South Pakistan ; West Pakistan ; Central Pakistan
Cyclonic Circulation (CYCIR),2023-05-18,1.5 km,Punjab ; Central Pakistan
Cyclonic Circulation (CYCIR),2023-05-18,1.5 km,Pakistan ; West Rajasthan
Cyclonic Circulation (CYCIR),2023-05-18,0.9 km,East Uttar Pradesh
Trough,2023-05-18,0.9 km,East Uttar Pradesh ; Telangana ; East Madhya Pradesh ; Vidarbha
Westerly Trough,2023-05-18,1.5 km,Bangladesh ; Gangetic West Bengal ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya ; Nagaland-Manipur-Mizoram-Tripura
Western Disturbances (WD),2023-05-19,5.8 km,Himachal Pradesh ; Ladakh ; Uttarakhand ; Punjab ; Haryana
Cyclonic Circulation (CYCIR),2023-05-19,0.9 km,East Uttar Pradesh
Trough,2023-05-19,0.9 km,East Uttar Pradesh ; North Interior Karnataka ; East Madhya Pradesh ; Vidarbha
Western Disturbances (WD),2023-05-20,5.8 km,Uttarakhand ; Himachal Pradesh ; Ladakh
Trough,2023-05-20,0.9 km,Bihar ; Telangana ; Chhattisgarh
Cyclonic Circulation (CYCIR),2023-05-20,0.9 km,East Uttar Pradesh
Trough,2023-05-20,0.9 km,North Interior Karnataka ; Tamil Nadu & Puducherry
Westerly Trough,2023-05-21,5.8 km,Sub-Himalayan West Bengal & Sikkim ; Bihar ; East Uttar Pradesh ; Assam & Meghalaya ; Arunachal Pradesh
Trough,2023-05-21,0.9 km,Vidarbha ; Tamil Nadu & Puducherry ; Marathwada ; North Interior Karnataka ; South Interior Karnataka
Cyclonic Circulation (CYCIR),2023-05-22,1.5 km,East Uttar Pradesh
Cyclonic Circulation (CYCIR),2023-05-22,1.5 km,Tamil Nadu & Puducherry
Trough,2023-05-22,0.9 km,Vidarbha ; Tamil Nadu & Puducherry ; Telangana ; Rayalaseema
Western Disturbances (WD),2023-05-23,5.8 km,Far West Pakistan
Cyclonic Circulation (CYCIR),2023-05-23,1.5 km,Bihar
Cyclonic Circulation (CYCIR),2023-05-23,1.5 km to 3.1 km,Central Pakistan
Trough,2023-05-23,0.9 km,Vidarbha ; Kerala ; Marathwada ; North Interior Karnataka ; South Interior Karnataka
Trough,2023-05-23,0.9 km,Bihar ; Chhattisgarh ; Jharkhand
Westerly Trough,2023-05-23,5.8 km,Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya ; Nagaland-Manipur-Mizoram-Tripura
Western Disturbances (WD),2023-05-24,5.8 km,South Pakistan ; West Pakistan ; Central Pakistan
Cyclonic Circulation (CYCIR),2023-05-24,1.5 km,Jharkhand
Cyclonic Circulation (CYCIR),2023-05-24,3.1 km,North pakistan ; Punjab
Trough,2023-05-24,0.9 km,East Madhya Pradesh ; South Interior Karnataka ; Vidarbha ; North Interior Karnataka
Trough,2023-05-24,0.9 km,West Uttar Pradesh ; Gangetic West Bengal ; East Uttar Pradesh ; Bihar ; Jharkhand
Cyclonic Circulation (CYCIR),2023-05-24,1.5 km to 5.8 km,Bangladesh
Western Disturbances (WD),2023-05-25,5.8 km,Jammu & Kashmir ; Punjab ; Haryana ; East Rajasthan ; Delhi
Cyclonic Circulation (CYCIR),2023-05-25,1.5 km,North pakistan ; Punjab
Trough,2023-05-25,0.9 km,East Madhya Pradesh ; Coastal Karnataka ; Vidarbha ; Telangana ; North Interior Karnataka
Trough,2023-05-25,0.9 km,West Uttar Pradesh ; Bangladesh ; Bihar ; Jharkhand ; Gangetic West Bengal
Western Disturbances (WD),2023-05-26,5.8 km,Himachal Pradesh ; Ladakh ; Delhi ; Uttarakhand ; West Uttar Pradesh
Cyclonic Circulation (CYCIR),2023-05-26,1.5 km,North pakistan ; Jammu & Kashmir
Trough,2023-05-26,0.9 km,East Madhya Pradesh ; South Interior Karnataka ; Vidarbha ; North Interior Karnataka
Trough,2023-05-26,0.9 km,"Haryana, Chandigarh & Delhi ; Sikkim ; West Uttar Pradesh ; Bihar"
Trough,2023-05-26,1.5 km,Bihar ; Odisha ; Jharkhand ; Gangetic West Bengal
Cyclonic Circulation (CYCIR),2023-05-27,1.5 km,West Rajasthan ; Pakistan
Western Disturbances (WD),2023-05-27,5.8 km,North Pakistan
Western Disturbances (WD),2023-05-27,5.8 km,East Uttar Pradesh ; Bihar ; Jharkhand ; Chhattisgarh
Trough,2023-05-27,0.9 km,West Rajasthan ; East Rajasthan
Trough,2023-05-27,0.9 km,Sub-Himalayan West Bengal & Sikkim ; Odisha ; Gangetic West Bengal
Western Disturbances (WD),2023-05-28,5.8 km,Himachal Pradesh
Western Disturbances (WD),2023-05-28,5.8 km,Odisha ; Bihar ; Jharkhand ; East Uttar Pradesh ; Gangetic West Bengal
Trough,2023-05-28,0.9 km,West Rajasthan ; East Rajasthan ; East Madhya Pradesh
Cyclonic Circulation (CYCIR),2023-05-28,0.9 km,West Rajasthan ; Pakistan
Cyclonic Circulation (CYCIR),2023-05-28,0.9 km,Telangana
Trough,2023-05-28,0.9 km,East Madhya Pradesh ; Vidarbha ; Telangana ; Rayalaseema ; Tamil Nadu & Puducherry
Cyclonic Circulation (CYCIR),2023-05-28,1.5 km,Bangladesh ; Assam & Meghalaya
Cyclonic Circulation (CYCIR),2023-05-29,3.1 km,West Rajasthan ; Pakistan
Trough,2023-05-29,0.9 km,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; West Uttar Pradesh
Cyclonic Circulation (CYCIR),2023-05-29,0.9 km,Telangana
Western Disturbances (WD),2023-05-29,5.8 km,between Long. 68°E/Lat. 40°N and Long. 77°E/Lat. 19°N
Cyclonic Circulation (CYCIR),2023-05-29,0.9 km,Chhattisgarh
Trough,2023-05-29,0.9 km,Chhattisgarh ; Tamil Nadu & Puducherry
Cyclonic Circulation (CYCIR),2023-05-29,0.9 km,Telangana ; Rayalaseema
Cyclonic Circulation (CYCIR),2023-05-29,0.9 km,Gangetic West Bengal
Western Disturbances (WD),2023-05-29,5.8 km,Odisha ; Bihar ; Jharkhand ; East Uttar Pradesh ; Gangetic West Bengal
Cyclonic Circulation (CYCIR),2023-05-30,1.5 km,West Rajasthan ; Pakistan
Western Disturbances (WD),2023-05-30,3.1 km to 7.6 km,North pakistan
Induced Cyclonic Circulation,2023-05-30,1.5 km,North pakistan ; Punjab
Cyclonic Circulation (CYCIR),2023-05-30,0.9 km,East Madhya Pradesh
Trough,2023-05-30,0.9 km,East Madhya Pradesh ; Bihar
Cyclonic Circulation (CYCIR),2023-05-30,3.1 km,Bangladesh
Cyclonic Circulation (CYCIR),2023-05-30,3.1 km to 5.8 km,N Andaman Sea
Trough,2023-05-30,0.9 km,Vidarbha ; Tamil Nadu & Puducherry ; Marathwada ; North Interior Karnataka ; South Interior Karnataka
Cyclonic Circulation (CYCIR),2023-05-30,1.5 km,SE Arabian Sea ; Kerala
Western Disturbances (WD),2023-05-31,3.1 km to 9.6 km,North pakistan
Western Disturbances (WD),2023-05-31,5.8 km,northeast Afghanistan and neighbourhood
Induced Cyclonic Circulation,2023-05-31,1.5 km,Punjab
Cyclonic Circulation (CYCIR),2023-05-31,3.1 km to 5.8 km,Bangladesh
Cyclonic Circulation (CYCIR),2023-05-31,3.1 km to 5.8 km,N Andaman Sea
Trough,2023-05-31,1.5 km,Coastal Andhra Pradesh ; Tamil Nadu & Puducherry ; Gulf of Mannar
Cyclonic Circulation (CYCIR),2023-05-31,3.1 km,south Sri Lanka
Western Disturbances (WD),2023-06-01,3.1 km to 9.6 km,North pakistan
Induced Cyclonic Circulation,2023-06-01,1.5 km,Punjab
Cyclonic Circulation (CYCIR),2023-06-01,1.5 km,West Rajasthan
Cyclonic Circulation (CYCIR),2023-06-01,1.5 km,Coastal Andhra Pradesh
Cyclonic Circulation (CYCIR),2023-06-01,3.1 km to 5.8 km,EC Bay
Western Disturbances (WD),2023-06-02,3.1 km to 9.6 km,Jammu & Kashmir
Induced Cyclonic Circulation,2023-06-02,1.5 km,Punjab
Cyclonic Circulation (CYCIR),2023-06-02,1.5 km,West Rajasthan
Cyclonic Circulation (CYCIR),2023-06-02,1.5 km,Odisha
Cyclonic Circulation (CYCIR),2023-06-02,3.1 km to 5.8 km,EC Bay
Western Disturbances (WD),2023-06-03,5.8 km,Punjab ; Haryana ; Jammu & Kashmir ; Himachal Pradesh ; Ladakh
Cyclonic Circulation (CYCIR),2023-06-03,1.5 km,West Rajasthan
Cyclonic Circulation (CYCIR),2023-06-03,3.1 km to 7.6 km,EC Bay
Cyclonic Circulation (CYCIR),2023-06-03,0.9 km,Chhattisgarh ; Telangana
Trough,2023-06-03,0.9 km,Bihar ; Chhattisgarh ; Jharkhand
