weather system,date,heightAboveMSL,Regions
Trough,2024-07-03,3.1 km,Pakistan ; West Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Jharkhand ; Bangladesh
Mean Sea Level Trough,2024-07-04,Surface,West Rajasthan ; West Uttar Pradesh ; East Uttar Pradesh ; Gangetic West Bengal ; NE Bay
Cyclonic Circulation (CYCIR),2024-07-04,3.1 km to 4.5 km,Gujarat Region
Offshore Trough,2024-07-04,Surface,Gujarat Region ; Konkan & Goa ; Coastal Karnataka
Cyclonic Circulation (CYCIR),2024-07-04,1.5 km,Pakistan
Cyclonic Circulation (CYCIR),2024-07-04,1.5 km,East Rajasthan
Cyclonic Circulation (CYCIR),2024-07-04,3.1 km to 5.8 km,Jharkhand
Trough,2024-07-04,1.5 km,East Rajasthan ; West Uttar Pradesh ; East Uttar Pradesh ; Bihar ; Gangetic West Bengal ; Bangladesh
Trough,2024-07-04,0.9 km,Nagaland-Manipur-Mizoram-Tripura ; Assam & Meghalaya ; Arunachal Pradesh ; Bangladesh
Monsoon Trough with Extension and Tilt,2024-07-05,Surface,West Rajasthan ; East Rajasthan ; West Uttar Pradesh ; East Uttar Pradesh ; Jharkhand ; Gangetic West Bengal ; NE Bay
Cyclonic Circulation (CYCIR),2024-07-05,3.1 km,Gujarat Region
Cyclonic Circulation (CYCIR),2024-07-05,0.9 km,West Rajasthan ; Pakistan
Cyclonic Circulation (CYCIR),2024-07-05,0.9 km,East Uttar Pradesh
Trough,2024-07-05,0.9 km,"West Rajasthan ; Pakistan ; East Uttar Pradesh ; Jharkhand ; Gangetic West Bengal ; Bangladesh ; Nagaland, Manipur, Mizoram & Tripura"
Cyclonic Circulation (CYCIR),2024-07-05,7.6 km,West Uttar Pradesh
Trough,2024-07-05,1.5 km to 3.1 km,West Uttar Pradesh ; Bihar ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya ; Bangladesh
Offshore Trough,2024-07-05,Surface,Gujarat Region ; Konkan & Goa ; Madhya Maharashtra ; Kerala
Cyclonic Circulation (CYCIR),2024-07-05,5.8 km,EC Bay
Monsoon Trough with Extension and Tilt,2024-07-06,Surface,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Jharkhand ; Gangetic West Bengal ; NE Bay
Cyclonic Circulation (CYCIR),2024-07-06,0.9 km to 7.6 km,West Uttar Pradesh
Cyclonic Circulation (CYCIR),2024-07-06,1.5 km,Assam & Meghalaya
Trough,2024-07-06,0.9 km,West Uttar Pradesh ; Bihar ; Gangetic West Bengal ; Assam & Meghalaya
Trough,2024-07-06,3.1 km to 5.8 km,West Uttar Pradesh ; West Madhya Pradesh ; East Madhya Pradesh ; NE Arabian Sea ; Gujarat Region
Offshore Trough,2024-07-06,Surface,Gujarat Region ; Konkan & Goa ; Kerala
Cyclonic Circulation (CYCIR),2024-07-06,5.8 km to 7.6 km,WC Bay ; Coastal Andhra Pradesh
Mean Sea Level Trough,2024-07-07,0.9 km,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Jharkhand ; Gangetic West Bengal ; NE Bay
Western Disturbances (WD),2024-07-07,3.1 km,Central Pakistan
Westerly Trough,2024-07-07,5.8 km,North Pakistan ; Jammu & Kashmir
Cyclonic Circulation (CYCIR),2024-07-07,4.5 km,East Rajasthan ; West Rajasthan
Cyclonic Circulation (CYCIR),2024-07-07,1.5 km,Assam & Meghalaya
Cyclonic Circulation (CYCIR),2024-07-07,5.8 km,WC Bay ; Coastal Andhra Pradesh
Monsoon Trough with Extension and Tilt,2024-07-08,3.1 km,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Coastal Andhra Pradesh ; WC Bay ; EC Bay ; SW Bay ; SE Bay
Cyclonic Circulation (CYCIR),2024-07-08,1.5 km,East Rajasthan
Cyclonic Circulation (CYCIR),2024-07-08,1.5 km,Assam & Meghalaya
Offshore Trough,2024-07-08,Surface,Gujarat Region ; Konkan & Goa ; Madhya Maharashtra ; Kerala
Cyclonic Circulation (CYCIR),2024-07-08,3.1 km to 7.6 km,WC Bay ; NW Bay ; Coastal Andhra Pradesh
Cyclonic Circulation (CYCIR),2024-07-08,4.5 km,Gujarat Region
Western Disturbances (WD),2024-07-08,3.1 km,Central Pakistan
Westerly Trough,2024-07-08,5.8 km,North Pakistan ; Jammu & Kashmir
Mean Sea Level Trough,2024-07-10,Surface,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; Jharkhand ; Gangetic West Bengal ; NE Bay
Cyclonic Circulation (CYCIR),2024-07-10,1.5 km,Assam & Meghalaya
Trough,2024-07-10,1.5 km,East Uttar Pradesh ; Bihar ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya
Cyclonic Circulation (CYCIR),2024-07-10,1.5 km,Saurashtra & Kutch
Offshore Trough,2024-07-10,Surface,Madhya Maharashtra ; Konkan & Goa ; Kerala
Cyclonic Circulation (CYCIR),2024-07-10,1.5 km,East Rajasthan
Cyclonic Circulation (CYCIR),2024-07-11,1.5 km,Assam & Meghalaya
Cyclonic Circulation (CYCIR),2024-07-11,3.1 km,Odisha
Cyclonic Circulation (CYCIR),2024-07-11,3.1 km to 4.5 km,Madhya Maharashtra
Cyclonic Circulation (CYCIR),2024-07-11,1.5 km,Punjab
Mean Sea Level Trough,2024-07-12,Surface,"Punjab ; Haryana, Chandigarh & Delhi ; West Uttar Pradesh ; East Uttar Pradesh ; Bihar ; Sub-Himalayan West Bengal & Sikkim ; Assam & Meghalaya ; Nagaland, Manipur, Mizoram & Tripura"
Cyclonic Circulation (CYCIR),2024-07-12,0.9 km,Assam & Meghalaya
Offshore Trough,2024-07-12,Surface,Gujarat Region ; Konkan & Goa ; Kerala
Trough,2024-07-12,0.9 km,Assam & Meghalaya ; NW Bay
Trough,2024-07-12,3.1 km,Assam & Meghalaya ; NW Bay
Cyclonic Circulation (CYCIR),2024-07-12,0.9 km,Sub-Himalayan West Bengal & Sikkim
Cyclonic Circulation (CYCIR),2024-07-12,5.8 km,Bihar
Cyclonic Circulation (CYCIR),2024-07-12,3.1 km,Gujarat Region
Mean Sea Level Trough,2024-07-13,0.9 km,"West Rajasthan ; Haryana, Chandigarh & Delhi ; East Uttar Pradesh ; Bihar ; Gangetic West Bengal ; NE Bay"
Western Disturbances (WD),2024-07-13,5.8 km,Central Pakistan ; North Pakistan ; West Pakistan
Cyclonic Circulation (CYCIR),2024-07-13,3.1 km to 5.8 km,Gujarat Region ; Saurashtra & Kutch
Cyclonic Circulation (CYCIR),2024-07-13,3.1 km,Jharkhand
Cyclonic Circulation (CYCIR),2024-07-13,5.8 km,WC Bay ; Coastal Andhra Pradesh
Cyclonic Circulation (CYCIR),2024-07-13,0.9 km,Assam & Meghalaya
Monsoon Trough with Extension and Tilt,2024-07-14,0.9 km,"West Rajasthan ; Haryana, Chandigarh & Delhi ; East Uttar Pradesh ; Bihar ; Jharkhand ; Odisha ; EC Bay"
Cyclonic Circulation (CYCIR),2024-07-14,5.8 km,Gujarat Region ; Saurashtra & Kutch
Offshore Trough,2024-07-14,Surface,Gujarat Region ; Konkan & Goa ; Kerala
Cyclonic Circulation (CYCIR),2024-07-14,5.8 km,Gangetic West Bengal ; Jharkhand ; Odisha
Cyclonic Circulation (CYCIR),2024-07-14,5.8 km,WC Bay ; Coastal Andhra Pradesh
Cyclonic Circulation (CYCIR),2024-07-14,1.5 km,"Nagaland, Manipur, Mizoram & Tripura"
Western Disturbances (WD),2024-07-14,5.8 km,Central Pakistan ; North Pakistan ; West Pakistan
Low Pressure (L) with associated CYCIR,2024-07-15,7.6 km,NW Bay ; WC Bay ; Odisha
Mean Sea Level Trough,2024-07-15,Surface,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha ; NW Bay ; WC Bay
Offshore Trough,2024-07-15,Surface,Konkan & Goa ; Coastal Karnataka ; Kerala
Cyclonic Circulation (CYCIR),2024-07-15,1.5 km,Pakistan
Western Disturbances (WD),2024-07-15,5.8 km,North Pakistan ; Jammu & Kashmir
Cyclonic Circulation (CYCIR),2024-07-15,0.9 km,West Rajasthan
Low Pressure (L) with associated CYCIR,2024-07-16,5.8 km,Chhattisgarh ; Vidarbha
Mean Sea Level Trough,2024-07-16,1.5 km,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; Chhattisgarh ; Vidarbha ; Odisha ; WC Bay ; EC Bay ; SW Bay ; SE Bay
Offshore Trough,2024-07-16,Surface,Gujarat Region ; Konkan & Goa ; Madhya Maharashtra ; South Interior Karnataka ; Kerala
Western Disturbances (WD),2024-07-16,5.8 km,North Pakistan ; Jammu & Kashmir
Cyclonic Circulation (CYCIR),2024-07-16,1.5 km,Assam & Meghalaya
Mean Sea Level Trough,2024-07-19,1.5 km,West Rajasthan ; East Rajasthan ; West Madhya Pradesh ; East Madhya Pradesh ; Chhattisgarh ; Odisha ; NW Bay ; WC Bay ; Coastal Andhra Pradesh
Cyclonic Circulation (CYCIR),2024-07-19,0.9 km to 1.5 km,NE Arabian Sea ; Saurashtra & Kutch
Western Disturbances (WD),2024-07-19,5.8 km,Jammu & Kashmir ; North Pakistan ; Himachal Pradesh ; Ladakh
